"625.0";"Recurrent genital pain occurring during, before, or after SEXUAL INTERCOURSE in either the male or the female."
"300.4";"Chronically depressed mood that occurs for most of the day more days than not for at least 2 years. The required minimum duration in children to make this diagnosis is 1 year. During periods of depressed mood, at least 2 of the following additional symptoms are present: poor appetite or overeating, insomnia or hypersomnia, low energy or fa"
"661.9";"Slow or difficult OBSTETRIC LABOR or CHILDBIRTH."
"333.6";"A condition characterized by focal DYSTONIA that progresses to involuntary spasmodic contractions of the muscles of the legs, trunk, arms, and face. The hands are often spared, however, sustained axial and limb contractions may lead to a state where the body is grossly contorted. Onset is usually in the first or second decade. Familial pat"
"788.1";"Difficulty or pain in urination. ; Painful URINATION. It is often associated with infections of the lower URINARY TRACT."
"388.9";"Disorders of the external, middle, or inner ear. Use HEARING DISORDERS for pathology involving auditory neural pathways beyond the inner ear. ; impairment of health or a condition of abnormal functioning in the sense organ for hearing and equilibrium. ; Pathological processes of the ear, the hearing, and the equilibrium system of the body."
"388.70";"Pain in the ear. ; Earache; a pain localized in the middle or inner ear."
"307.50";"A group of disorders characterized by physiological and psychological disturbances in appetite or food intake. ; group of disorders characterized by physiological and psychological disturbances in eating behavior, appetite or food intake."
"746.2";"A congenital heart defect characterized by downward or apical displacement of the TRICUSPID VALVE, usually with the septal and posterior leaflets being attached to the wall of the RIGHT VENTRICLE. It is characterized by a huge RIGHT ATRIUM and a small and less effective right ventricle."
"122";"An infection caused by the infestation of the larval form of tapeworms of the genus Echinococcus. The liver, lungs, and kidney are the most common areas of infestation."
"122.8";"Liver disease caused by infections with parasitic tapeworms of the genus ECHINOCOCCUS, such as Echinococcus granulosus or Echinococcus multilocularis. Ingested Echinococcus ova burrow into the intestinal mucosa. The larval migration to the liver via the PORTAL VEIN leads to watery vesicles (HYDATID CYST)."
"88.72";"Ultrasonic recording of the size, motion, and composition of the heart and surrounding tissues. The standard approach is transthoracic. ; An image of the heart produced by ultrasonography. ; graphic registration of the frequency and intensity of heart sounds. ; ultrasonic recording of the size, motion, and composition of the heart and surr"
"051.2";"An infectious dermatitis of sheep and goats, affecting primarily the muzzle and lips. It is caused by a poxvirus and may be transmitted to man."
"757.31";"A group of hereditary disorders involving tissues and structures derived from the embryonic ectoderm. They are characterized by the presence of abnormalities at birth and involvement of both the epidermis and skin appendages. They are generally nonprogressive and diffuse. Various forms exist, including anhidrotic and hidrotic dysplasias, F"
"743.37";"Congenital displacement of the lens resulting from defective zonule formation."
"374.10";"The turning outward (eversion) of the edge of the eyelid, resulting in the exposure of the palpebral conjunctiva. (Dorland, 27th ed)"
"782.3";"Pathological transudate within one or more tissues. ; Accumulation of an excessive amount of watery fluid in cells or intercellular tissues. ; swelling from excessive accumulation of serous fluid in tissue. ; Abnormal fluid accumulation in TISSUES or body cavities. Most cases of edema are present under the SKIN in SUBCUTANEOUS TISSUE. ; (e"
"756.83";"group of inherited disorders of the connective tissue; major manifestations include hyperextensible skin and joints, easy bruisability, friability of tissues with bleeding and poor wound healing, calcified subcutaneous spheroids, and pseudotumors. ; A heterogeneous group of autosomal inherited COLLAGEN DISEASES caused by defects in the syn"
"99.6";"electric shock applied to the heart to terminate a disturbance of its rhythm, or to resuscitate. ; An electrical current applied to the HEART to terminate a disturbance of its rhythm, ARRHYTHMIAS, CARDIAC. (Stedman, 25th ed)"
"89.14";"Recording of electric currents developed in the brain by means of electrodes applied to the scalp, to the surface of the brain, or placed within the substance of the brain. ; Method of graphically recording the electrical activity (potentials) of the brain by means of intracranial electrodes or electrodes applied to the scalp. Used both fo"
"93.08";"measurement and interpretation of the electrical manifestations of muscle activity. ; Recording of the changes in electric potential of muscle by means of surface or needle electrodes. ; A test that assesses the health of the muscles and the nerves controlling the muscles."
"95.24";"Recording of nystagmus based on changes in the electrical field surrounding the eye produced by the difference in potential between the cornea and the retina."
"95.21";"oscillographic recording of the electrical activity in the retina after stimulation by light. ; Recording of electric potentials in the retina after stimulation by light."
"282.1";"An intrinsic defect of erythrocytes inherited as an autosomal dominant trait. The erythrocytes assume an oval or elliptical shape. ; intrinsic defect of erythrocytes inherited as an autosomal dominant trait; erythrocytes assume an oval or elliptical shape."
"756.55";"Chondrodysplasia of long bones affecting mainly the distal ends of extremities and resulting in short-limb dwarfism, hexadactyly of the fingers and less frequently the toes; ectodermal dysplasia with nail and hair abnormalities, and congenital heart defects. Associated abnormalities may include cryptorchidism, epispadias, talipes equinoval"
"673.10";"Blocking of maternal circulation by AMNIOTIC FLUID that is forced into uterine VEINS by strong UTERINE CONTRACTION near the end of pregnancy. It is characterized by the sudden onset of severe respiratory distress and HYPOTENSION that can lead to maternal DEATH."
"510";"Presence of pus in a hollow organ or body cavity."
"062.5";"A viral infection of the brain caused by serotypes of California encephalitis virus (ENCEPHALITIS VIRUS, CALIFORNIA) transmitted to humans by the mosquito AEDES triseriatus. The majority of cases are caused by the LA CROSSE VIRUS. This condition is endemic to the midwestern United States and primarily affects children between 5-10 years of"
"062.0";"A mosquito-borne encephalitis caused by the Japanese B encephalitis virus (ENCEPHALITIS VIRUS, JAPANESE) occurring throughout Eastern Asia and Australia. The majority of infections occur in children and are subclinical or have features limited to transient fever and gastrointestinal symptoms. Inflammation of the brain, spinal cord, and men"
"062.3";"A viral encephalitis caused by the St. Louis encephalitis virus (ENCEPHALITIS VIRUS, ST. LOUIS), a FLAVIVIRUS. It is transmitted to humans and other vertebrates primarily by mosquitoes of the genus CULEX. The primary animal vectors are wild birds and the disorder is endemic to the midwestern and southeastern United States. Infections may b"
